YEAR,MES,CCAA_DESTINO,CONTINENTE_ORIGEN,PAIS_ORIGEN,TURISTAS,PERNOCTACIONES,ESTANCIA_MEDIA
2024,3,Castilla y Leon,Asia,Otros paises de Asia,53,406,7
2024,3,Castilla y Leon,Asia,Pakistan,36,369,10
2024,3,Castilla y Leon,Asia,Qatar,44,497,11
2024,3,Castilla y Leon,Asia,Singapur,101,684,6
2024,3,Castilla y Leon,Asia,Tailandia,48,343,7
2024,3,Castilla y Leon,Asia,Vietnam,63,492,7
2024,3,Castilla y Leon,Europa,Alemania,20735,117601,5
2024,3,Castilla y Leon,Europa,Andorra,171,817,4
2024,3,Castilla y Leon,Europa,Austria,5354,39514,7
2024,3,Castilla y Leon,Europa,Belarus,91,577,6
2024,3,Castilla y Leon,Europa,Bosnia y Herzegovina,41,228,5
2024,3,Castilla y Leon,Europa,Bulgaria,1096,8035,7
2024,3,Castilla y Leon,Europa,Belgica,6305,38664,6
2024,3,Castilla y Leon,Europa,Chipre,35,296,8
2024,3,Castilla y Leon,Europa,Croacia,245,983,4
2024,3,Castilla y Leon,Europa,Dinamarca,2417,18754,7
2024,3,Castilla y Leon,Europa,Eslovenia,250,948,3
2024,3,Castilla y Leon,Europa,Estonia,302,1932,6
2024,3,Castilla y Leon,Europa,Finlandia,200,1309,6
2024,3,Castilla y Leon,Europa,Francia,31063,196207,6
2024,3,Castilla y Leon,Europa,Georgia,56,582,10
2024,3,Castilla y Leon,Europa,Grecia,104,874,8
2024,3,Castilla y Leon,Europa,Hungria,915,4872,5
2024,3,Castilla y Leon,Europa,Irlanda,2561,14344,5
2024,3,Castilla y Leon,Europa,Islandia,45,262,5
2024,3,Castilla y Leon,Europa,Italia,9751,66652,6
2024,3,Castilla y Leon,Europa,Letonia,657,6233,9
2024,3,Castilla y Leon,Europa,Liechtenstein,747,4933,6
2024,3,Castilla y Leon,Europa,Lituania,1522,7211,4
2024,3,Castilla y Leon,Europa,Luxemburgo,3047,30591,10
2024,3,Castilla y Leon,Europa,Malta,92,828,9
2024,3,Castilla y Leon,Europa,Moldavia,57,362,6
2024,3,Castilla y Leon,Europa,Noruega,310,1763,5
2024,3,Castilla y Leon,Europa,Paises Bajos,18971,107161,5
2024,3,Castilla y Leon,Europa,Polonia,7304,29639,4
2024,3,Castilla y Leon,Europa,Portugal,37432,264907,7
2024,3,Castilla y Leon,Europa,Reino Unido,6197,35338,5
2024,3,Castilla y Leon,Europa,Republica Checa,1299,5489,4
2024,3,Castilla y Leon,Europa,Republica Eslovaca,386,1730,4
2024,3,Castilla y Leon,Europa,Rumania,2189,13800,6
2024,3,Castilla y Leon,Europa,Rusia,143,1319,9
2024,3,Castilla y Leon,Europa,Serbia,99,498,5
2024,3,Castilla y Leon,Europa,Suecia,8436,52861,6
2024,3,Castilla y Leon,Europa,Suiza,2480,13601,5
2024,3,Castilla y Leon,Europa,Turquia,263,1494,5
2024,3,Castilla y Leon,Oceania,Australia,201,1725,8
2024,3,Castilla y Leon,Africa,Argelia,135,1044,7
2024,3,Castilla y Leon,Africa,Costa de Marfil,48,447,9
2024,3,Castilla y Leon,Africa,Egipto,49,328,6
2024,3,Castilla y Leon,Africa,Ghana,56,408,7
2024,3,Castilla y Leon,Africa,Guinea Ecuatorial,37,318,8
2024,3,Castilla y Leon,Africa,Kenia,42,258,6
2024,3,Castilla y Leon,Africa,Mali,74,826,11
2024,3,Castilla y Leon,Africa,Marruecos,2148,16991,7
2024,3,Castilla y Leon,Africa,Mauritania,36,367,10
2024,3,Castilla y Leon,Africa,Mozambique,31,235,7
2024,3,Castilla y Leon,Africa,Nigeria,30,180,6
2024,3,Castilla y Leon,Africa,Senegal,143,1209,8
2024,3,Castilla y Leon,Africa,SudAfrica,31,160,5
2024,3,Castilla y Leon,Africa,Tanzania,30,204,6
2024,3,Castilla y Leon,Africa,Tunez,40,304,7
2024,3,Cataluna,America,Argentina,8444,52463,6
2024,3,Cataluna,America,Bolivia,485,2681,5
2024,3,Cataluna,America,Brasil,8960,48779,5
2024,3,Cataluna,America,Canada,17285,85913,5
2024,3,Cataluna,America,Chile,2718,14304,5
2024,3,Cataluna,America,Colombia,8964,58691,6
2024,3,Cataluna,America,Costa Rica,331,2013,6
2024,3,Cataluna,America,Cuba,171,770,4
2024,3,Cataluna,America,Ecuador,1505,9269,6
2024,3,Cataluna,America,El Salvador,270,1788,6
2024,3,Cataluna,America,Estados Unidos de America,81248,464831,5
2024,3,Cataluna,America,Guatemala,382,2385,6
2024,3,Cataluna,America,Honduras,1123,8805,7
2024,3,Cataluna,America,Jamaica,37,190,5
2024,3,Cataluna,America,Mexico,8329,40001,4
2024,3,Cataluna,America,Nicaragua,100,739,7
2024,3,Cataluna,America,Panama,348,2133,6
2024,3,Cataluna,America,Paraguay,828,5278,6
2024,3,Cataluna,America,Peru,2140,13879,6
2024,3,Cataluna,America,Republica Dominicana,542,3428,6
2024,3,Cataluna,America,Uruguay,1135,8583,7
2024,3,Cataluna,America,Venezuela,1212,8580,7
2024,3,Cataluna,Asia,Arabia Saudi,1124,6031,5
2024,3,Cataluna,Asia,Azerbaiyan,404,1680,4
2024,3,Cataluna,Asia,Bahrein,101,552,5
2024,3,Cataluna,Asia,Bangladesh,90,446,5
2024,3,Cataluna,Asia,Camboya,40,268,6
2024,3,Cataluna,Asia,China,19650,117512,6
2024,3,Cataluna,Asia,Corea,6455,37813,5
2024,3,Cataluna,Asia,Emiratos arabes Unidos,2651,14114,5
2024,3,Cataluna,Asia,Filipinas,3010,12683,4
2024,3,Cataluna,Asia,India,6007,32842,5
2024,3,Cataluna,Asia,Indonesia,909,4967,5
2024,3,Cataluna,Asia,Iraq,91,357,3
2024,3,Cataluna,Asia,Iran,790,3353,4
2024,3,Cataluna,Asia,Israel,4402,19860,4
2024,3,Cataluna,Asia,Japon,8319,33873,4
2024,3,Cataluna,Asia,Jordania,214,1150,5
2024,3,Cataluna,Asia,Kazajstan,1029,4581,4
2024,3,Cataluna,Asia,Kirguistan,108,444,4
2024,3,Cataluna,Asia,Kuwait,451,3250,7
2024,3,Cataluna,Asia,Libano,346,2378,6
2024,3,Cataluna,Asia,Malasia,933,5017,5
2024,3,Cataluna,Asia,Maldivas,37,197,5
2024,3,Cataluna,Asia,Myanmar,73,227,3
2024,3,Cataluna,Asia,Nepal,94,440,4
2024,3,Cataluna,Asia,Oman,151,753,5
2024,3,Cataluna,Asia,Otros paises de Asia,757,4211,5
2024,3,Cataluna,Asia,Pakistan,1624,10186,6
2024,3,Cataluna,Asia,Qatar,1289,3710,2
2024,3,Cataluna,Asia,Singapur,1170,6186,5
2024,3,Cataluna,Asia,Siria,33,263,8
2024,3,Cataluna,Asia,Sri Lanka,160,816,5
2024,3,Cataluna,Asia,Tailandia,1088,4941,4
2024,3,Cataluna,Asia,Uzbekistan,194,1185,6
2024,3,Cataluna,Asia,Vietnam,525,3623,6
2024,3,Cataluna,Europa,Albania,1667,7161,4
2024,3,Cataluna,Europa,Alemania,117034,663401,5
2024,3,Cataluna,Europa,Andorra,23347,125183,5
2024,3,Cataluna,Europa,Armenia,511,2922,5
2024,3,Cataluna,Europa,Austria,39861,245287,6
2024,3,Cataluna,Europa,Belarus,1007,5428,5
2024,3,Cataluna,Europa,Bosnia y Herzegovina,344,1438,4
2024,3,Cataluna,Europa,Bulgaria,8135,46328,5
2024,3,Cataluna,Europa,Belgica,40996,234325,5
2024,3,Cataluna,Europa,Chipre,748,4515,6
2024,3,Cataluna,Europa,Croacia,2160,10956,5
2024,3,Cataluna,Europa,Dinamarca,16416,97119,5
2024,3,Cataluna,Europa,Eslovenia,2852,14992,5
2024,3,Cataluna,Europa,Estonia,2376,13024,5
2024,3,Cataluna,Europa,Finlandia,4726,26112,5
2024,3,Cataluna,Europa,Francia,302386,1478432,4
2024,3,Cataluna,Europa,Georgia,1634,8934,5
2024,3,Cataluna,Europa,Grecia,7736,38337,5
2024,3,Cataluna,Europa,Hungria,9271,37532,4
2024,3,Cataluna,Europa,Irlanda,27694,147473,5
2024,3,Cataluna,Europa,Islandia,967,5354,5
2024,3,Cataluna,Europa,Italia,110419,514978,4
2024,3,Cataluna,Europa,Letonia,5974,53012,8
2024,3,Cataluna,Europa,Liechtenstein,3224,22739,7
2024,3,Cataluna,Europa,Lituania,9871,47947,4
2024,3,Cataluna,Europa,Luxemburgo,7653,61894,8
2024,3,Cataluna,Europa,Macedonia del Norte,331,1319,4
2024,3,Cataluna,Europa,Malta,1461,5835,4
2024,3,Cataluna,Europa,Moldavia,655,3444,5
2024,3,Cataluna,Europa,Montenegro,246,1433,5
2024,3,Cataluna,Europa,Monaco,182,429,2
2024,3,Cataluna,Europa,Noruega,6985,35976,5
2024,3,Cataluna,Europa,Paises Bajos,78596,428965,5
2024,3,Cataluna,Europa,Polonia,62323,295031,4
2024,3,Cataluna,Europa,Portugal,23214,149182,6
2024,3,Cataluna,Europa,Reino Unido,115414,562972,4
2024,3,Cataluna,Europa,Republica Checa,13253,60672,4
2024,3,Cataluna,Europa,Republica Eslovaca,3848,17640,4
2024,3,Cataluna,Europa,Rumania,15727,104403,6
2024,3,Cataluna,Europa,Rusia,6291,49360,7
2024,3,Cataluna,Europa,Serbia,2743,13214,4
2024,3,Cataluna,Europa,Suecia,36395,190931,5
2024,3,Cataluna,Europa,Suiza,38678,195313,5
2024,3,Cataluna,Europa,Turquia,5622,27304,4
2024,3,Cataluna,Oceania,Australia,7038,34915,5
2024,3,Cataluna,Oceania,Nueva Zelanda,245,1296,5
2024,3,Cataluna,Africa,Angola,101,925,9
2024,3,Cataluna,Africa,Argelia,2557,11673,4
2024,3,Cataluna,Africa,Benin,41,241,5
2024,3,Cataluna,Africa,Burkina Faso,101,751,7
2024,3,Cataluna,Africa,Camerun,117,577,4
2024,3,Cataluna,Africa,Costa de Marfil,249,1368,5
2024,3,Cataluna,Africa,Egipto,844,4750,5
2024,3,Cataluna,Africa,Etiopia,30,169,5
2024,3,Cataluna,Africa,Gambia,420,2197,5
2024,3,Cataluna,Africa,Ghana,876,5976,6
2024,3,Cataluna,Africa,Guinea,115,1096,9
2024,3,Cataluna,Africa,Guinea Ecuatorial,110,1057,9
2024,3,Cataluna,Africa,Guinea-Bissau,35,262,7
2024,3,Cataluna,Africa,Kenia,293,1411,4
2024,3,Cataluna,Africa,Libia,69,326,4
2024,3,Cataluna,Africa,Madagascar,135,570,4
2024,3,Cataluna,Africa,Mali,581,6057,10
2024,3,Cataluna,Africa,Marruecos,14734,114794,7
2024,3,Cataluna,Africa,Mauricio,132,649,4
2024,3,Cataluna,Africa,Mauritania,369,3095,8
2024,3,Cataluna,Africa,Mozambique,65,516,7
2024,3,Cataluna,Africa,Nigeria,624,4368,7
2024,3,Cataluna,Africa,Republica Democratica del Congo,37,154,4
2024,3,Cataluna,Africa,Senegal,2194,15402,7
2024,3,Cataluna,Africa,SudAfrica,488,2495,5
2024,3,Cataluna,Africa,Tanzania,87,468,5
2024,3,Cataluna,Africa,Tunez,668,3595,5
2024,3,Cataluna,Africa,Uganda,62,551,8
2024,3,Cataluna,Africa,Zimbabwe,30,111,3
2024,3,Ceuta,America,Brasil,52,94,1
2024,3,Ceuta,America,Estados Unidos de America,924,2310,2
2024,3,Ceuta,Asia,China,236,566,2
2024,3,Ceuta,Asia,Filipinas,793,2062,2
2024,3,Ceuta,Asia,India,228,752,3
2024,3,Ceuta,Asia,Tailandia,121,290,2
2024,3,Ceuta,Europa,Alemania,207,1159,5
2024,3,Ceuta,Europa,Austria,230,1150,5
2024,3,Ceuta,Europa,Belgica,75,278,3
2024,3,Ceuta,Europa,Dinamarca,39,238,6
2024,3,Ceuta,Europa,Finlandia,46,106,2
2024,3,Ceuta,Europa,Francia,494,2618,5
2024,3,Ceuta,Europa,Grecia,68,252,3
2024,3,Ceuta,Europa,Irlanda,56,353,6
2024,3,Ceuta,Europa,Italia,182,1001,5
2024,3,Ceuta,Europa,Paises Bajos,616,2156,3
2024,3,Ceuta,Europa,Polonia,225,945,4
2024,3,Ceuta,Europa,Portugal,53,217,4
2024,3,Ceuta,Europa,Reino Unido,824,2820,4
2024,3,Ceuta,Europa,Rumania,33,122,3
2024,3,Ceuta,Europa,Rusia,56,230,4
2024,3,Ceuta,Europa,Suecia,88,502,5
2024,3,Ceuta,Europa,Suiza,415,1245,3
2024,3,Ceuta,Europa,Turquia,118,460,3
2024,3,Ceuta,Africa,Egipto,40,152,3
2024,3,Ceuta,Africa,Marruecos,10086,49421,4
2024,3,Comunidad Foral de Navarra,America,Argentina,83,614,7
2024,3,Comunidad Foral de Navarra,America,Brasil,152,1292,8
2024,3,Comunidad Foral de Navarra,America,Canada,220,1078,4
2024,3,Comunidad Foral de Navarra,America,Chile,70,469,6
2024,3,Comunidad Foral de Navarra,America,Colombia,547,4431,8
2024,3,Comunidad Foral de Navarra,America,Ecuador,158,980,6
2024,3,Comunidad Foral de Navarra,America,Estados Unidos de America,1065,6816,6
2024,3,Comunidad Foral de Navarra,America,Honduras,40,344,8
2024,3,Comunidad Foral de Navarra,America,Mexico,209,1735,8
2024,3,Comunidad Foral de Navarra,America,Nicaragua,37,355,9
2024,3,Comunidad Foral de Navarra,America,Peru,91,783,8
2024,3,Comunidad Foral de Navarra,America,Venezuela,81,705,8
2024,3,Comunidad Foral de Navarra,Asia,China,252,1991,7
2024,3,Comunidad Foral de Navarra,Asia,Corea,52,400,7
2024,3,Comunidad Foral de Navarra,Asia,India,92,580,6
2024,3,Comunidad Foral de Navarra,Asia,Japon,79,632,8
2024,3,Comunidad Foral de Navarra,Asia,Vietnam,30,249,8
2024,3,Comunidad Foral de Navarra,Europa,Alemania,7725,37080,4
2024,3,Comunidad Foral de Navarra,Europa,Andorra,67,315,4
2024,3,Comunidad Foral de Navarra,Europa,Austria,1349,9713,7
2024,3,Comunidad Foral de Navarra,Europa,Belarus,86,249,2
2024,3,Comunidad Foral de Navarra,Europa,Bulgaria,765,5355,7
2024,3,Comunidad Foral de Navarra,Europa,Belgica,2974,18141,6
2024,3,Comunidad Foral de Navarra,Europa,Croacia,54,200,3
2024,3,Comunidad Foral de Navarra,Europa,Dinamarca,665,4589,6
2024,3,Comunidad Foral de Navarra,Europa,Eslovenia,76,190,2
2024,3,Comunidad Foral de Navarra,Europa,Estonia,119,595,5
2024,3,Comunidad Foral de Navarra,Europa,Finlandia,41,291,7
2024,3,Comunidad Foral de Navarra,Europa,Francia,39601,154444,3
2024,3,Comunidad Foral de Navarra,Europa,Grecia,96,730,7
2024,3,Comunidad Foral de Navarra,Europa,Hungria,266,1410,5
2024,3,Comunidad Foral de Navarra,Europa,Irlanda,621,4037,6
2024,3,Comunidad Foral de Navarra,Europa,Italia,3353,24812,7
2024,3,Comunidad Foral de Navarra,Europa,Letonia,153,811,5
2024,3,Comunidad Foral de Navarra,Europa,Liechtenstein,173,865,5
2024,3,Comunidad Foral de Navarra,Europa,Lituania,861,2755,3
2024,3,Comunidad Foral de Navarra,Europa,Luxemburgo,692,6574,9
2024,3,Comunidad Foral de Navarra,Europa,Moldavia,61,378,6
2024,3,Comunidad Foral de Navarra,Europa,Noruega,54,308,5
2024,3,Comunidad Foral de Navarra,Europa,Paises Bajos,4154,24924,6
2024,3,Comunidad Foral de Navarra,Europa,Polonia,2759,11588,4
2024,3,Comunidad Foral de Navarra,Europa,Portugal,2540,29464,11
2024,3,Comunidad Foral de Navarra,Europa,Reino Unido,1248,8237,6
2024,3,Comunidad Foral de Navarra,Europa,Republica Checa,548,1863,3
2024,3,Comunidad Foral de Navarra,Europa,Republica Eslovaca,196,745,3
2024,3,Comunidad Foral de Navarra,Europa,Rumania,1004,6124,6
2024,3,Comunidad Foral de Navarra,Europa,Rusia,45,342,7
2024,3,Comunidad Foral de Navarra,Europa,Suecia,2977,15183,5
2024,3,Comunidad Foral de Navarra,Europa,Suiza,392,2666,6
2024,3,Comunidad Foral de Navarra,Europa,Turquia,85,366,4
2024,3,Comunidad Foral de Navarra,Oceania,Australia,73,518,7
2024,3,Comunidad Foral de Navarra,Africa,Argelia,178,1495,8
2024,3,Comunidad Foral de Navarra,Africa,Ghana,32,288,9
2024,3,Comunidad Foral de Navarra,Africa,Marruecos,779,7245,9
2024,3,Comunidad Foral de Navarra,Africa,Nigeria,62,552,8
2024,3,Comunidad Foral de Navarra,Africa,Senegal,154,1170,7
2024,3,Comunidad de Madrid,America,Argentina,14055,75897,5
2024,3,Comunidad de Madrid,America,Bolivia,499,2395,4
2024,3,Comunidad de Madrid,America,Brasil,12847,62950,4
2024,3,Comunidad de Madrid,America,Canada,10322,56771,5
2024,3,Comunidad de Madrid,America,Chile,5102,20408,4
2024,3,Comunidad de Madrid,America,Colombia,16674,86705,5
2024,3,Comunidad de Madrid,America,Costa Rica,1061,4032,3
2024,3,Comunidad de Madrid,America,Cuba,288,1267,4
2024,3,Comunidad de Madrid,America,Ecuador,2701,14315,5
2024,3,Comunidad de Madrid,America,El Salvador,470,2115,4
2024,3,Comunidad de Madrid,America,Estados Unidos de America,69485,451653,6
2024,3,Comunidad de Madrid,America,Guatemala,1030,4841,4
2024,3,Comunidad de Madrid,America,Honduras,987,6218,6
2024,3,Comunidad de Madrid,America,Mexico,23954,93421,3
2024,3,Comunidad de Madrid,America,Nicaragua,323,2132,6
2024,3,Comunidad de Madrid,America,Panama,867,4769,5
2024,3,Comunidad de Madrid,America,Paraguay,2123,11464,5
2024,3,Comunidad de Madrid,America,Peru,7277,37840,5
2024,3,Comunidad de Madrid,America,Republica Dominicana,1220,9150,7
2024,3,Comunidad de Madrid,America,Uruguay,2713,10852,4
2024,3,Comunidad de Madrid,America,Venezuela,3412,20131,5
2024,3,Comunidad de Madrid,Asia,Arabia Saudi,1205,7351,6
2024,3,Comunidad de Madrid,Asia,Azerbaiyan,170,748,4
2024,3,Comunidad de Madrid,Asia,Bahrein,72,403,5
2024,3,Comunidad de Madrid,Asia,Bangladesh,93,474,5
2024,3,Comunidad de Madrid,Asia,China,13254,80849,6
2024,3,Comunidad de Madrid,Asia,Corea,3892,22963,5
2024,3,Comunidad de Madrid,Asia,Emiratos arabes Unidos,1557,6072,3
2024,3,Comunidad de Madrid,Asia,Filipinas,1119,6378,5
2024,3,Comunidad de Madrid,Asia,India,2162,11675,5
2024,3,Comunidad de Madrid,Asia,Indonesia,392,1882,4
2024,3,Comunidad de Madrid,Asia,Iraq,94,376,4
2024,3,Comunidad de Madrid,Asia,Iran,398,1950,4
2024,3,Comunidad de Madrid,Asia,Israel,4530,16308,3
2024,3,Comunidad de Madrid,Asia,Japon,3745,17227,4
2024,3,Comunidad de Madrid,Asia,Jordania,207,973,4
2024,3,Comunidad de Madrid,Asia,Kazajstan,259,1295,5
2024,3,Comunidad de Madrid,Asia,Kuwait,501,3106,6
2024,3,Comunidad de Madrid,Asia,Libano,247,1433,5
2024,3,Comunidad de Madrid,Asia,Malasia,428,1840,4
2024,3,Comunidad de Madrid,Asia,Nepal,33,129,3
2024,3,Comunidad de Madrid,Asia,Oman,109,545,5
2024,3,Comunidad de Madrid,Asia,Otros paises de Asia,388,1862,4
2024,3,Comunidad de Madrid,Asia,Pakistan,178,1050,5
2024,3,Comunidad de Madrid,Asia,Qatar,942,2920,3
2024,3,Comunidad de Madrid,Asia,Singapur,643,2958,4
2024,3,Comunidad de Madrid,Asia,Sri Lanka,46,193,4
2024,3,Comunidad de Madrid,Asia,Tailandia,545,2671,4
2024,3,Comunidad de Madrid,Asia,Uzbekistan,75,563,7
2024,3,Comunidad de Madrid,Asia,Vietnam,482,2555,5
2024,3,Comunidad de Madrid,Europa,Albania,412,1895,4
2024,3,Comunidad de Madrid,Europa,Alemania,65917,296627,4
2024,3,Comunidad de Madrid,Europa,Andorra,802,4972,6
2024,3,Comunidad de Madrid,Europa,Armenia,206,1009,4
2024,3,Comunidad de Madrid,Europa,Austria,31939,245930,7
2024,3,Comunidad de Madrid,Europa,Belarus,148,888,6
2024,3,Comunidad de Madrid,Europa,Bosnia y Herzegovina,111,599,5
2024,3,Comunidad de Madrid,Europa,Bulgaria,2376,11880,5
2024,3,Comunidad de Madrid,Europa,Belgica,12675,64643,5
2024,3,Comunidad de Madrid,Europa,Chipre,322,1739,5
2024,3,Comunidad de Madrid,Europa,Croacia,751,4055,5
2024,3,Comunidad de Madrid,Europa,Dinamarca,6995,51763,7
2024,3,Comunidad de Madrid,Europa,Eslovenia,595,2678,4
2024,3,Comunidad de Madrid,Europa,Estonia,633,3292,5
2024,3,Comunidad de Madrid,Europa,Finlandia,1713,9250,5
2024,3,Comunidad de Madrid,Europa,Francia,89016,640915,7
2024,3,Comunidad de Madrid,Europa,Georgia,624,2621,4
2024,3,Comunidad de Madrid,Europa,Grecia,3642,16753,4
2024,3,Comunidad de Madrid,Europa,Hungria,3001,12004,4
2024,3,Comunidad de Madrid,Europa,Irlanda,12931,63362,4
2024,3,Comunidad de Madrid,Europa,Islandia,238,1595,6
2024,3,Comunidad de Madrid,Europa,Italia,45418,218006,4
2024,3,Comunidad de Madrid,Europa,Letonia,1009,9989,9
2024,3,Comunidad de Madrid,Europa,Liechtenstein,1449,13041,9
2024,3,Comunidad de Madrid,Europa,Lituania,1025,5330,5
2024,3,Comunidad de Madrid,Europa,Luxemburgo,6970,72488,10
2024,3,Comunidad de Madrid,Europa,Macedonia del Norte,117,503,4
2024,3,Comunidad de Madrid,Europa,Malta,1723,6375,3
2024,3,Comunidad de Madrid,Europa,Moldavia,190,1007,5
2024,3,Comunidad de Madrid,Europa,Montenegro,99,495,5
2024,3,Comunidad de Madrid,Europa,Monaco,30,114,3
2024,3,Comunidad de Madrid,Europa,Noruega,2314,13190,5
2024,3,Comunidad de Madrid,Europa,Paises Bajos,43139,258834,6
2024,3,Comunidad de Madrid,Europa,Polonia,24047,122640,5
2024,3,Comunidad de Madrid,Europa,Portugal,27556,140536,5
2024,3,Comunidad de Madrid,Europa,Reino Unido,41298,218762,4
2024,3,Comunidad de Madrid,Europa,Republica Checa,2609,12262,4
2024,3,Comunidad de Madrid,Europa,Republica Eslovaca,881,4141,4
2024,3,Comunidad de Madrid,Europa,Rumania,4992,32448,6
2024,3,Comunidad de Madrid,Europa,Rusia,1467,10416,7
2024,3,Comunidad de Madrid,Europa,Serbia,708,3965,5
2024,3,Comunidad de Madrid,Europa,Suecia,10138,64883,6
2024,3,Comunidad de Madrid,Europa,Suiza,17930,84271,4
2024,3,Comunidad de Madrid,Europa,Turquia,2449,10776,4
2024,3,Comunidad de Madrid,Oceania,Australia,3550,18815,5
2024,3,Comunidad de Madrid,Oceania,Nueva Zelanda,93,577,6
2024,3,Comunidad de Madrid,Oceania,Papua Nueva Guinea,46,695,15
2024,3,Comunidad de Madrid,Africa,Angola,141,1072,7
2024,3,Comunidad de Madrid,Africa,Argelia,615,3198,5
2024,3,Comunidad de Madrid,Africa,Benin,31,242,7
2024,3,Comunidad de Madrid,Africa,Burkina Faso,71,469,6
2024,3,Comunidad de Madrid,Africa,Camerun,161,966,6
2024,3,Comunidad de Madrid,Africa,Chad,56,112,2
2024,3,Comunidad de Madrid,Africa,Costa de Marfil,198,1069,5
2024,3,Comunidad de Madrid,Africa,Egipto,615,3014,4
2024,3,Comunidad de Madrid,Africa,Ghana,151,1012,6
2024,3,Comunidad de Madrid,Africa,Guinea,50,465,9
2024,3,Comunidad de Madrid,Africa,Guinea Ecuatorial,436,3924,9
2024,3,Comunidad de Madrid,Africa,Kenia,152,958,6
2024,3,Comunidad de Madrid,Africa,Libia,88,669,7
2024,3,Comunidad de Madrid,Africa,Mali,206,2287,11
2024,3,Comunidad de Madrid,Africa,Marruecos,6590,46130,7
2024,3,Comunidad de Madrid,Africa,Mauritania,405,3240,8
2024,3,Comunidad de Madrid,Africa,Mozambique,77,616,8
2024,3,Comunidad de Madrid,Africa,Nigeria,624,4493,7
2024,3,Comunidad de Madrid,Africa,Republica Democratica del Congo,41,213,5
2024,3,Comunidad de Madrid,Africa,Senegal,894,4828,5
2024,3,Comunidad de Madrid,Africa,SudAfrica,221,1282,5
2024,3,Comunidad de Madrid,Africa,Tanzania,59,543,9
2024,3,Comunidad de Madrid,Africa,Tunez,432,2290,5
2024,3,Comunidad de Madrid,Africa,Uganda,47,259,5
2024,3,Comunitat Valenciana,America,Argentina,2483,20533,8
2024,3,Comunitat Valenciana,America,Bolivia,160,698,4
2024,3,Comunitat Valenciana,America,Brasil,1105,8469,7
2024,3,Comunitat Valenciana,America,Canada,3608,24636,6
2024,3,Comunitat Valenciana,America,Chile,648,4271,6
2024,3,Comunitat Valenciana,America,Colombia,6821,53253,7
2024,3,Comunitat Valenciana,America,Costa Rica,105,556,5
2024,3,Comunitat Valenciana,America,Cuba,154,671,4
2024,3,Comunitat Valenciana,America,Ecuador,825,4649,5
2024,3,Comunitat Valenciana,America,El Salvador,43,283,6
2024,3,Comunitat Valenciana,America,Estados Unidos de America,14353,113550,7
2024,3,Comunitat Valenciana,America,Guatemala,132,993,7
2024,3,Comunitat Valenciana,America,Honduras,332,2625,7
2024,3,Comunitat Valenciana,America,Mexico,1648,11325,6
2024,3,Comunitat Valenciana,America,Nicaragua,56,556,9
2024,3,Comunitat Valenciana,America,Panama,155,1160,7
2024,3,Comunitat Valenciana,America,Paraguay,268,1879,7
2024,3,Comunitat Valenciana,America,Peru,418,3281,7
2024,3,Comunitat Valenciana,America,Republica Dominicana,145,1267,8
2024,3,Comunitat Valenciana,America,Uruguay,454,3642,8
2024,3,Comunitat Valenciana,America,Venezuela,1089,7750,7
2024,3,Comunitat Valenciana,Asia,Arabia Saudi,248,1556,6
2024,3,Comunitat Valenciana,Asia,China,4445,36447,8
2024,3,Comunitat Valenciana,Asia,Corea,533,3463,6
2024,3,Comunitat Valenciana,Asia,Emiratos arabes Unidos,547,3452,6
2024,3,Comunitat Valenciana,Asia,Filipinas,1017,4133,4
2024,3,Comunitat Valenciana,Asia,India,1471,8784,6
2024,3,Comunitat Valenciana,Asia,Indonesia,216,1282,5
2024,3,Comunitat Valenciana,Asia,Iran,153,971,6
2024,3,Comunitat Valenciana,Asia,Israel,423,3049,7
2024,3,Comunitat Valenciana,Asia,Japon,579,4000,6
2024,3,Comunitat Valenciana,Asia,Jordania,40,275,6
2024,3,Comunitat Valenciana,Asia,Kazajstan,488,4194,8
2024,3,Comunitat Valenciana,Asia,Kuwait,44,326,7
2024,3,Comunitat Valenciana,Asia,Libano,118,695,5
2024,3,Comunitat Valenciana,Asia,Malasia,82,538,6
2024,3,Comunitat Valenciana,Asia,Myanmar,31,131,4
2024,3,Comunitat Valenciana,Asia,Oman,35,209,6
2024,3,Comunitat Valenciana,Asia,Otros paises de Asia,102,601,5
